text,true_label,true_label_id,predicted_label_id,predicted_label,is_flipped
Great people great work environment great fun really enjoy the people and customers and the clothes were great and price,good,1,0,bad,True
I am working there while I finf what I like,good,1,0,bad,True
"Inspiring/stable work environment, with some expected layers of bureaucracy",good,1,0,bad,True
"Plan, supervise and coordinate the operation and resources of the Personal Affairs Branch and the Identification Card",good,1,0,bad,True
Capital One is like family that support every decision and feedback concerning how work can be completed.,good,1,0,bad,True
Great company for building learning culture and swift team switch process,good,1,0,bad,True
"As all companies there are good and bad, though they do promote good workers fast.",good,1,0,bad,True
Honeywell is a good place to work and grow,good,1,0,bad,True
I work full time as a Guest Service Agent at the largest hotel in the state of Louisiana.,good,1,0,bad,True
The university of Illinois at Urbana Champaign is a great place to work.,good,1,0,bad,True
New Starter Welcome & Onboarding to be proud of!,good,1,0,bad,True
"Great Place, downsides are just due to the massive size of company",good,1,0,bad,True
"Great people to work with, great benefits, and great tasks to work!",good,1,0,bad,True
ALDI is a great place to work and grow!,good,1,0,bad,True
They let me go to great lengths to help clients.,good,1,0,bad,True
Good place to work and learn new things everyday.such a peaceful and happy environment to work,good,1,0,bad,True
I had a customer who gave me commendations for helping them,good,1,0,bad,True
Great Global Company support lots of Communities and helps with Volunteer work,good,1,0,bad,True
"Their heart is in the right place, but ....",good,1,0,bad,True
An interesting place to work with tremendous potential if they concentrate on integration,good,1,0,bad,True
Great company for work-life balance - depending on the group you're in,good,1,0,bad,True
"It was overall a wonderful experience, but by the end there was a feeling that there was no job security.",good,1,0,bad,True
That is a great environment to start your IT entry level job.,good,1,0,bad,True
was excellent place to work with now  its place to learn politics,good,1,0,bad,True
"It's been a few years, but I worked with a great group of people.",good,1,0,bad,True
It's a company with plenty of challenges and quirks so you need to make the best of it,good,1,0,bad,True
"Very talented and nice team members, lacking execution focus",good,1,0,bad,True
"Amazing people, great work life balance, lots of opportunities",good,1,0,bad,True
Great first job to get your foot in the door,good,1,0,bad,True
"I been working at the GODDARD School at 
Highland Hghts, for 4 years.",good,1,0,bad,True
C&B strives to bring out the best in their employees.  Essential training is provided by knowledgeable staff.,good,1,0,bad,True
Fine company but a lot of shifting and adapting.,good,1,0,bad,True
We work in a ever changing and challenging environment.,good,1,0,bad,True
Best company to start your career with and not to end with,good,1,0,bad,True
A great mix of technological knowledge and customer service.,good,1,0,bad,True
Amazing work environment! Great culture to learn and grow professional customer service skills!,good,1,0,bad,True
"A very large organization with great benefits, exciting challenges and sometimes disfunctional responses.",good,1,0,bad,True
Positive work environment with plenty of opportunity for those who enjoy sales and are willing to work for it,good,1,0,bad,True
Support a good cause and get paid while doing so,good,1,0,bad,True
"Teamwork, great management and coworkers, and competitive salaries and benefits",good,1,0,bad,True
Very interesting and impactful private and public sector work,good,1,0,bad,True
"Awesome company to work for, could pay more attention to work life balance",good,1,0,bad,True
Great place for an internship and part time side job,good,1,0,bad,True
"HPE is great. Not sure about the CSC purchase, but wonderful company.",good,1,0,bad,True
"Overrall positive, nowhere else are junior leaders entrusted with so much power and responsibility.",good,1,0,bad,True
I Am Eating Food Past 3 Years In That Company,good,1,0,bad,True
"Motorola - great company, at least in the past",good,1,0,bad,True
Perfect for extra income while still working a full-time position at another company,good,1,0,bad,True
You learn a great deal of leadership skills to mold you into management.,good,1,0,bad,True
It is a great place to learn and grow.,good,1,0,bad,True
One of the Best Places to work for any employee,good,1,0,bad,True
"Being a 3rd key is nice, because you pretty much have set hours",good,1,0,bad,True
They teach you great experience with lots of field travels,good,1,0,bad,True
It's been amazing to work for them. They have been good to me. They treated me good and respected me,good,1,0,bad,True
Very good opportunity to succeed! Is what you make it as commissioned sales go but well staffed and and structured.,good,1,0,bad,True
"It's my pleasure to work here, great organization I've seen.",good,1,0,bad,True
"Low stress, high quality of life, little opportunity for advancement",good,1,0,bad,True
I've spent 14 years working in this company and it's been a great pleasure.,good,1,0,bad,True
"Overall, pretty good if you know what you’re getting into",good,1,0,bad,True
PwC Vietnam provides  great opportunities to learn and develop,good,1,0,bad,True
"While it was better about 10 years ago, its still a good place to work.",good,1,0,bad,True
"Great pay, benefits, opportunity for growth! Lots of transition possible.",good,1,0,bad,True
Environment at the corporate office is great! Lots of communication and positivity.,good,1,0,bad,True
"Good for fresher in terms of work, but not growth",good,1,0,bad,True
"Great place to learn about anything home improvement related, opportunity for growth.",good,1,0,bad,True
"Great Company, making some questionable decisions in the TA COE",good,1,0,bad,True
A great team striving for great success on the front lines of a new technology.,good,1,0,bad,True
Uber corporate MX - Marketing team - Great place to work!,good,1,0,bad,True
An insurance company thatremains committed to being on your side !,good,1,0,bad,True
The employees working in head office made the experience,good,1,0,bad,True
"Proud to work in a company like Nestle, can learn more about principle & good practices.",good,1,0,bad,True
Great company to work as a fresher to start career.,good,1,0,bad,True
Great place to advance and diversify company to work for.,good,1,0,bad,True
Working at sonic has been an awesome experience for me so far.,good,1,0,bad,True
Food Lion has provided a challenging career and a reasonable income.,good,1,0,bad,True
"If you know what you want you can get there, but it's not cherry picking",good,1,0,bad,True
CSV consultant having 4.5 years of experience in Pharmaceutical industry. 3 Years of expeience in CSV Activity,good,1,0,bad,True
Ethos is a great company that pushes you to be the best you can possibly be,good,1,0,bad,True
Great work atmosphere like one big family but not an environment for high performer,good,1,0,bad,True
Clearly defined global strategic framework an enjoyable journey so far and looking forward to the future,good,1,0,bad,True
Great place to work for people who rate innovation and learning high.,good,1,0,bad,True
"A great company to work for, just expect long hours.",good,1,0,bad,True
worked more than one and half an year into sales,good,1,0,bad,True
Great place to build a career and learn about accounting,good,1,0,bad,True
"Good work environment, but very hours intensive and stressful at times.",good,1,0,bad,True
"Above averages wages, good equipment, fairly laid back environment.",good,1,0,bad,True
"You will live the company motto, ""Work Hard. Have Fun. Make History.""",good,1,0,bad,True
I love working at Microsoft. I wish I was allowed to switch teams easier,good,1,0,bad,True
"I've never worked for a company that has valued my experience, health, family and personal goals the Humana does.",good,1,0,bad,True
"Great expierence, but they are going through a lot of change",good,1,0,bad,True
Can't find a better place to start a career in biomedical research,good,1,0,bad,True
"The job is easy, the people in the company are kind and helpful.",good,1,0,bad,True
Great place to work for the right sort of person!!!,good,1,0,bad,True
All of these reviews are fake it isn’t a pyramid,good,1,0,bad,True
"Diverse team member base, transparent leadership, accessible problem solving and resolution.",good,1,0,bad,True
"Great Company, Exciting Cyber Security Space, Collaborative & Supportive!",good,1,0,bad,True
Very Good Place To Work As A Starting Job,good,1,0,bad,True
Great experience but frustrating as decisions take time to be made.,good,1,0,bad,True
"Great place to work, great team to work with, and great overall company values.",good,1,0,bad,True
If you go out of your comfort zone you’ll be recognized,good,1,0,bad,True
"Big  and good name in industry,Less employee friendly in terms of pay",good,1,0,bad,True
One of the best places to work where you can learn a lot and have many life experiences,good,1,0,bad,True
"Left with only positive memories, delighted to be back",good,1,0,bad,True
"Almost as good as academia, but with harder field work",good,1,0,bad,True
Monitoring the Foreclosure and Billing process to fill the gaps on daily transition,good,1,0,bad,True
"Work Life Balance, Very Good Culture, Good Working Environment",good,1,0,bad,True
Oracle is a challenging and rewarding company to work for,good,1,0,bad,True
"Great experience, learned a lot about customer service, teamwork, and communication.",good,1,0,bad,True
A great place to gain valuable experience while progressing in your career.,good,1,0,bad,True
Diverse working place that is a joy to work in.,good,1,0,bad,True
Professional environment happy for the experiences and oscar party's,good,1,0,bad,True
It's one of the best companies to work with.,good,1,0,bad,True
Paychex amazing company! 23 years in the industry- over 10 with Paychex,good,1,0,bad,True
As intern I had a chance to work on own project.,good,1,0,bad,True
Fun job where you have flexibility to manage your work days,good,1,0,bad,True
"Exceeded in Weekly goals by 70%,and enjoyed  the Customer interaction while fulfilling a fundamental need.",good,1,0,bad,True
Great at making you feel comfortable within the team,good,1,0,bad,True
"The employees are very friendly, and I want to work in a great environment.",good,1,0,bad,True
Felt like home to me ... hands down it's ONE of the best companies to work,good,1,0,bad,True
Lots of potential for learning at expense of work-life balance,good,1,0,bad,True
"Challenging due to relentless strive to finish, pushing quality down",good,1,0,bad,True
Great Entry level position to gain tough skin working in sales,good,1,0,bad,True
One of the best places for EDA software engineers,good,1,0,bad,True
"good pay, good job depending on what department you work in",good,1,0,bad,True
"Associate – Corporate Investment Banking, Financial Planning & Analysis",good,1,0,bad,True
"great work life balance, opportunities open to those who want to explore and take initiative",good,1,0,bad,True
Great Place - could do with more trust in workplace,good,1,0,bad,True
Loved the firm but some of the co-workers were not that great.,good,1,0,bad,True
Senior Software Engineer. It is an Ideal place for growth both technically and in terms of roles and responsibilities.,good,1,0,bad,True
"The people out there, are so friendly and cooperative.",good,1,0,bad,True
"For however long you stay, the experience will last a lifetime",good,1,0,bad,True
Great company to work for. From what I hear,good,1,0,bad,True
"Great Company , proud to have worked for Nestle",good,1,0,bad,True
A great opportunity to learn and grow with the company,good,1,0,bad,True
One of the best companies you could work with,good,1,0,bad,True
Good place to grow if you do not mind long hours,good,1,0,bad,True
Great first job. Learned a lot and made good money.,good,1,0,bad,True
"If you know how, a great place to be",good,1,0,bad,True
Wipro is a great company for long term career growth,good,1,0,bad,True
"Great pay, but work experience depends on your client.",good,1,0,bad,True
"Exciting brand, but not great company to work for",good,1,0,bad,True
Great learning experience despite all its problems over the past 10 years,good,1,0,bad,True
Great company and culture - but pay below market,good,1,0,bad,True
"Phenomenal company to work for, be ware of DCG division",good,1,0,bad,True
Good industry and leadership with many opportunities for training and working in different positions,good,1,0,bad,True
Good company for this area. No desire to leave.,good,1,0,bad,True
Good environment and it was good working with Dell.,good,1,0,bad,True
Good company but it depends on which division you work for,good,1,0,bad,True
Good company to learn from. Part of the compensation is lower than the competition.,good,1,0,bad,True
Good Company to work with - Great Learning and Less Perks.,good,1,0,bad,True
"well-respected, professional, well-known, leader in healthcare delivery to Indiana Hoosiers",good,1,0,bad,True
"Pretty good, but mostly bc of the ppl I work with",good,1,0,bad,True
Perks of a large organization bundled with the out of touch antics of large organization leadership.,good,1,0,bad,True
