text,label,label_text,text_length
One of the Best Real Estate Brokerages to work for,5,good,10
Marketing Manager Who Has Had the Joy Sucked Out,2,bad,9
Great learning experience in a fast paced dynamic  environment,4,good,9
I experienced so much growth and learned so much.,5,good,9
some nice people but line management is really bad,2,bad,9
I learned a lot from being in the Navy,5,good,9
One of the best companies to work with .,4,good,9
I am more and more unhappy about CompuCom everyday.  The stress is unbelievable.,1,bad,13
Only a stepping stone- not good for long term work,2,bad,10
"If your face fits, you'll do really well. If not, there's nothing you can do....",1,bad,15
Regional and national events with iconic omnichannel department store,4,good,9
Computer Support Specialist at the Office of Information Technology (OIT),5,good,10
It’s alright if a job is a job to you.,2,bad,10
"Good company, good name, but very demanding, and salary not competitive",4,good,11
One of the best companies I have ever worked for,5,good,10
"KOHLER has given me many opportunities to learn, grow, advance my skills and challenge myself.",4,good,15
6 years at HP - I would do it again,5,good,10
The company's strategy is to give higher management more bonuses and salaries,2,bad,12
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
Great place to work; could improve with more fresh talent and tech focus,4,good,13
Great chances for the future and really nice benefits,5,good,9
"Don't work here unless you like politics, speak French, enjoy chaos and lack of direction",2,bad,15
The Best Company I have ever worked with in my entire career,5,good,12
"Worthwhile, but ultimately a disappointing look at big media",2,bad,9
Very internally focused org... About who you butter up.  Like a high school popularity contest,1,bad,15
Best minimum wage job you can get after tips.,5,good,9
Demoralising experience. Think long and hard before working here.,1,bad,9
"Great company, great benefits, but the work life balance is not equal to all projects.",4,good,15
"If you want to work with the best, don't work here",1,bad,11
"The Best Small Community Hospital, extensive services, great location, management  andstaff",5,good,11
"This company strives for Ecellence in Employee, Customer, Safety and great benefits too",5,good,13
It is one of the best company that gives maximum service to its employees.,5,good,14
"I’ve worked at Starbucks for 7 years. Also, worked in a few different states.",5,good,14
A great company with lots of opportunity to grow,5,good,9
"Mostly excellent, some teams are backsliding into the bad old ways.",5,good,11
Biochemistry Graduate Program: BYU is a great place for graduate school,5,good,11
Not good for people who need hands on training,1,bad,9
Don't care at all about their employees if not for the management benefit,1,bad,13
IBM Global Services is the worst part of IBM to work for.,1,bad,12
"Great environment, must be dedicated and love cold calling",5,good,9
Culture is the key fuel to sustain a career in management consulting,5,good,12
Not the best place to work- look some where else!,1,bad,10
great place to work if you don't value yourself as a person,2,bad,12
"Best place to start a career, you then choose if it right for the long term.",4,good,16
"Highly focused, challenging and exciting research at Intel Corporation",4,good,9
Great Place to work and you can handle constant change.,4,good,10
Great company to work for in challenging and volatile times.,5,good,10
do what I say and not what I do,2,bad,9
Exceptional cross-section of society; the USAF has changed mine and so many other's lives for the better.,5,good,17
"Good for a little while, but be careful about staying too long.",4,good,12
"Fast paced, always changing, challenging - best place I've ever worked",5,good,11
"Learn to become a researcher, a critical thinker, and most importantly - a manager of yourself",4,good,16
great company but falls into the trap most corporations do,4,good,10
the company is on the move with new staff and a new approach,4,good,13
The Coca-Cola Company is not a very progressive company.,2,bad,9
Not an employer of choice if you value your personal time,1,bad,11
Surely not the best place to work at (Its a myth),1,bad,11
Working as a software Engineer since more than 2 years,5,good,10
Great Paycheck & You Get To Work  From Home.... But Not All That Glitters Is Gold! You have been warned!,1,bad,20
Unprofessional Managers at store level concerned only with making bonuses for themselves.,1,bad,12
Sounds like a great place on paper and at interview... But day to day it is awful place to work,2,bad,20
Great co-workers and environment but started to change at the end of my tenure.,4,good,14
Maybe good for short term but for long term might be not suitable for those who wants to progress their career,2,bad,21
I have been working at CarShop full-time for 2 years,5,good,10
This is NOT a Scam! (although many reviews might say otherwise),5,good,11
Software engineers should think twice before applying to Quest,2,bad,9
Interviewed with Stericycle and was subsequently offered a position,5,good,9
MP Good Company To Work For But Always Look Before You Jump,4,good,12
Company doesn't want to pay you what you are worth,1,bad,10
I had fun with the people I worked with.,4,good,9
"Good for gaining experience, poor for long term employment",2,bad,9
Only good part of the job is your coworkers.,1,bad,9
Very positive and caring company that meets challenges directly.,5,good,9
BMC was a good company to work for - 15 years ago,2,bad,12
"Glad I worked there, but I wouldn't go back",2,bad,9
Started strong but the season that Michael is orchestrating has put pressure on the balance sheet,2,bad,16
I loved working at Time Warner.  They're a good solid company.,5,good,11
"Great people to work with, will meet many different people due to 24 hr nature.",5,good,15
busy and always up to date with merchandise. literally in and out.,5,good,12
tcs is a good place to work that make them feel valuable and respected,5,good,14
Great place to learn product management skills but cut throat,4,good,10
Asked To Leave After I Wouldn’t Date My Supervisor,1,bad,9
Good place to start not necessarily to stay forever,4,good,9
"Challenging, but there wasn't any serious support or direction from upper management.",2,bad,12
HR and strategic managers are always looking for way to cheapen your QOL while already making billions,1,bad,17
Pay and benefits are  great but we kill civilians,2,bad,9
Not a great place to work for maintenance/ skilled trade workers.,2,bad,11
Pay consistently wrong and lack of care for staff,1,bad,9
Glad I had the experience of working here....too bad the potential for a wonderful place to work is not recognized,2,bad,20
"Fantastic Place To Work.  If You Are Looking For A True Work Family, This Is The Place To Be",5,good,19
It’s a good job to put on your Resume,2,bad,9
"Zero hikes, zero promotion/ growth prospects - avoid at all costs",1,bad,11
A much different company than what it was 10 years ago.,1,bad,11
"Good place to start, but don't count on staying",1,bad,9
You have to have the mindset that you do it all desk work and teller.,2,bad,15
Very stable place for employment but little opportunity for growth,2,bad,10
"Great ""WAS"" Company high on outsourcing and low on quality",2,bad,10
"Excellent opportunity to develop and grow business, Great Journey!!",5,good,9
"Great Opportunity for Fresher to Start Their career ,",5,good,9
A Great Group of People in a Laid-back Environment,4,good,9
Was a good experience. company grows with the team,5,good,9
Favoritism at its best - It is all about the data quantity and not data quality,1,bad,16
"Started part time, have been promoted within management, love the company and the direction I'm travelling within it.",5,good,18
The only hope and a future for you is to quit.,1,bad,11
Been working at the Y for 7 years and love it,5,good,11
"Part-Time, Good for learning & working along with classes",5,good,9
Get place to get your foot in the door,4,good,9
It was really very good Company for all fresher as well as experinced,5,good,13
Do they rehire if you were fired for attendance?,5,good,9
Suzzallo Library is a great place to work; UW not so much,4,good,12
A good working environment. Management  is always will to work with you.,4,good,12
Good for getting customer service experience. That's about it.,2,bad,9
"Excellent people, everyone motivates everyone else. The company events are awesome",5,good,11
Great company of you’re resilient and want to advance,5,good,9
"Fun job with good people, at a company that doesn’t care about its employees at all",2,bad,16
"Like anything, you get out of it, what you put into it.",5,good,12
Great people with weak leadership in operations does not get along well,4,good,12
"USAA - Great for members, Great for back-office/management employees, horrible for customer contact employees",2,bad,14
"Overall great place to work, but no growth unless you are willing to work in Oakland",4,good,16
I obtained a great deal of knowledge for the logistics industry through my employment at Agility Logistics.,4,good,17
High school and full time student managers. ChickFilA in Oxford MS was one of the worst experiences of my life!,1,bad,20
A company that does not care about its employees. No raises. No Bonus,1,bad,13
Not a bad place to work. Room for improvement though,4,good,10
Senior Management in the Finance Department is not Capable,2,bad,9
Nice place if liking long hours and challenging tasks,2,bad,9
1 star... Negative marking is not available in glassdoor,1,bad,9
Had a great time and miss my Sherwin Family.,5,good,9
"Innovation and the energy is keeping me at Yodlee, 8+ years now, still strong :)",5,good,15
"Continuously growing, expanding my skills outside of my comfort zone and have an impact across the organization",5,good,17
How is this lab still CAP and CLIA certified?,1,bad,9
Excellent place to start a career for a motivated  individual with looking for a career in warehousing and retail sales.,5,good,20
Staples: A Company Poised to Sink Like the Titanic,1,bad,9
Great company that promotes employee development and community involvement.,4,good,9
"Terrible, run away as fast as you can in the opposite direction",1,bad,12
Sold all it's workers to Capita without as much as an apology,1,bad,12
You know what you’re signing up for - long hours (~12-14 hour days) for very bad pay with moderate exit opportunities.,2,bad,21
Senior IT was chaotic but overall good place to work,4,good,10
A company going in reverse direction  (good to bad to worse),1,bad,11
It was a good experience but do not apply if your looking to make alot of money because your not going to.,5,good,22
Boeing has the potential to be so much greater than it is...,4,good,12
Its a good company for gamers who has passion to play games,5,good,12
"Used to be a promising career, but between COVID and unions sucking the company dry there's no upside here.",1,bad,19
A great opportunity to serve my country and learn many skills,5,good,11
"Run, Don't Walk, As Fast and Far Away From This Rudderless Conglomerate As You Can",1,bad,15
"Not recommended, you only get a brand tag from here",1,bad,10
I'm current working in INDIAN RAILWAY TRACK CONSTRUCTION in india as site supervisior.,4,good,13
"Do you have connection with big guys in Loblaws? If yes, then you are most welcome!!",1,bad,16
"Overall great company, but stuck in industry vs. function fights",4,good,10
Great place to be a graduate student and researcher,5,good,9
It was a very well run and professional work place environment,5,good,11
A real MBA on top of the theoretical MBA,5,good,9
A great place to work with people from all around the world.,5,good,12
Great company culture and creative freedom to enhance your role as a Dietitan,4,good,13
"Fun laid back place to work, not necessarily full-filling though",4,good,10
"If you value your mental health, don't work at corporate advertising.",1,bad,11
"If you like change for the sake of change, a great place to be",2,bad,14
I have been very happy at Toys R Us.,4,good,9
I had a great time working at BNY Mellon.  I really enjoyed them educating me about the company.,5,good,18
"To be better at Tennis, you have to play with a better Tennis player.",5,good,14
"Very good and stable company to work for, cared about its employees",4,good,12
I absolutely loved Price Chopper. Managers work long days and hours tho,5,good,12
the workplace culture was fast paced with a top-down management style and had unsteady policies and procedures.,4,good,17
On the outside looks great but the on the inside its a mess,2,bad,13
Review for Autodata Solutions: Run far far away from this company,1,bad,11
"Good company with great benefits, awesome 401(k) and professional/development opportunities.  Culture varies by office.",4,good,14
Constant cost cutting - employees and clients are no longer a priority,2,bad,12
Why didn't I do this earlier in my career?,5,good,9
I dont work there but f*cking glassdoor makes this a mandatory field to input,5,good,14
A Great Place to Start a Career in Manufacturing,5,good,9
"Great benefits, but must be comfortable navigating bureaucracy and a lot of office politics to thrive there.",4,good,17
"I now understand the old saying "" I got Railroaded""",2,bad,10
"Great opportunities and great people, poor compensation and work life balance.",4,good,11
Great first job right out of college if no other option.,2,bad,11
A good honest company to work for and work with.,5,good,10
talk to plenty of former and current employees to shape your decision,2,bad,12
"Good job to pay for college, with flexible hours",4,good,9
Little insentive to stay for those with marketable skills,2,bad,9
"Although advancement is possible, they do require you to meet goals that are sometimes impossible.",4,good,15
Working in Prokarma always have a great career growth with latest Technology,4,good,12
Good place for work and learn new topics as well,5,good,10
"Farmers is an old company. With that being said, they have some old ideas about how to do business.",2,bad,19
Working for hertz is a disgrace......the company don't care about lower class employees,1,bad,13
Perfect place where work is less than 6hrs per day,5,good,10
"Terrible experience, would never recommend to anyone unless they are guaranteed a long-term project.",1,bad,14
Fine retail job but a frustrating place to work,2,bad,9
What happened to this company during my forced sabbatical?,1,bad,9
Had more opportunities in career growth and learned many new technologies.,5,good,11
It's not just work it's life and life is good.,5,good,10
A great opportunity to become familiar with the daily writing process.,4,good,11
Its a good company Where we can learn each step of organization,4,good,12
"Worst place to work for minorities, diversity in Canada.",1,bad,9
I enjoy being an enlisted member of the Air Force,4,good,10
Don't go near this company if an IT pro,1,bad,9
"Great company, friendly management and staff, lots of room to move up.",5,good,12
It was great to work here back in day when print was king.,2,bad,13
"My everyday work life was good, only a few things could have been better.",5,good,14
Was an absolutely great job and adventure. Would say all young people today with no direction should consider it.,5,good,19
This Company Has Zero Concept of Lean and Cares Little about their EMployees,1,bad,13
Absolute lack of good leaders and toxic work environment in few teams.,2,bad,12
Diagnose the problem and fix it right the first time,5,good,10
Been here for 13 years - great culture and values,5,good,10
It looks like a lot more fun than it is,2,bad,10
UC BERKELEY EXTENSION: DO NOT WORK IN THIS DEPARTMENT UNDER ANY CIRCUMSTANCES,1,bad,12
Great team. Some of the best in the industry.,5,good,9
Very good company with excellent work life balance and transparency,4,good,10
Not as good as its made out to be,1,bad,9
Toxic Leadership / overworked due to constant restructuring & lack of direction,2,bad,12
It’s a public university with an above average campus; giving a good education at a fair price.,5,good,17
It was a fun place to work but there were a lot of cons,2,bad,14
"Great Benefits, horrible management. Favoritism is needed to move up.",2,bad,10
Not good for laterals. Not at all employee friendly.,1,bad,9
I did not have a good experience while I worked there.,1,bad,11
I worked at Bath and Body Works for about a year and a half. I had a wonderful management team and wonderful co-workers.,5,good,23
"experience is very bad, they cannot be trusted,  you  don't get what you have been promised.",1,bad,16
Strong company but needs to open up more opportunities for growth,4,good,11
"CA is a Sales Company, not a software company",2,bad,9
The worst professional experience of my 20-year career - hands down,1,bad,11
"Great for some, but beware if you are in a Customer facing position",4,good,13
Stay clear of this backwards company! You’ve been warned.,1,bad,9
My experience with belk was good because  of  my peers  other than that would not suggest  working for this company,1,bad,20
Explore all your options first before considering a job here,1,bad,10
"Great company, Branch Managers make you want to leave.",1,bad,9
TA/GRA positions come w/ significant benefits at the cost of extending school,4,good,12
"Horrendous, hypocritical, would be better off putting your genitals in a meat grinder.",1,bad,13
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
Don't do it!  They'll tell you not to believe what's on Glassdoor. It's worse!,1,bad,14
"If they don't drive it into the ground, I will be surprised",4,good,12
Great place to work but only for a few years,4,good,10
Don't know if working here is worse than all of my past  jobs combined.,2,bad,14
"Very pleasant one, a company that cares about their employees",4,good,10
Excellent place to start if you are passionate about analytics,5,good,10
It was pleasant environtment with a intelligent hard working employees,5,good,10
"Blue Collar Mentality in Walmart, Excellent colleagues in the @Labs divison",2,bad,11
"Mostly positive, wish I had started with long ago",4,good,9
"Great team, work environment and fulfilling job scope...just add personal commitment and zest!",4,good,13
They did not tell me when I was directly exposed to COVID,2,bad,12
"Great place to start a carrer in I.T, good warehouse environment",4,good,11
Think Twice/-Revolving door-Why do you think they keep having open houses.,1,bad,11
This is the reason people make fun of the government,1,bad,10
Would be a wonderful place to work if compensated with proper pay and the ability to keep employees.,2,bad,18
You will learn more about legal notices and bankruptcy then expected,2,bad,11
If you want to hate your life go for it,2,bad,10
At first it was ok. But over time coworkers would treat me as if I were completely inept and inadequate.,1,bad,20
Cymetrix has lots of opportunities and a great office environment,5,good,10
Working for the Marine Corps had its ups and downs,4,good,10
"Many responsibilities. Everyday is different. Collaborate with GM, Prestige Manager and Salon Manager.",5,good,13
Growing up can be painful but it's for the best,5,good,10
"Sherwin Williams is the best company to look at for promotionablity, stability, and longevity of career choices.",4,good,17
"Nice company to get experience, but no for a long term career",4,good,12
An awesome place to express your values and improve your skills,5,good,11
Great company with great benefits and opportunities to learn and growth,5,good,11
Hostile work environment. You’re just a number to them. They don’t actually care about their employees anymore.,1,bad,17
National management of this firm is lacking charisma and is not in touch with operations at the branch level.,2,bad,19
working as Manager and also involved in Daily technical task's,4,good,10
Good company to start but no recognition of the people value,1,bad,11
It's a great place to get experience working in the medical field.,1,bad,12
"Stay away from this Company at all costs! If you get an offer, remember - they will hire anyone who is breathing.",1,bad,22
Large firm with focus on emerging trends and sustainable solutions,4,good,10
Don't do fulfillment if you dont want to walk 9+miles a day or have your feet hurt a lot,4,good,19
They are a conservative well-managed firm that is secure and predictable,4,good,11
"So awful, I went home and cried about it.",1,bad,9
Generally well run business within the UK and Europe,5,good,9
I worked for walgreens almost 6 years. There was typical drama like any workplace but overall walgreens is a great company to work for,4,good,24
"Overall experience of 7.1 years as a SAP Integration, ITIL framework, Incident Management, Change management.",4,good,15
A once great place to work that has become a complete joke.,1,bad,12
It's a great online school to work for.  The communication is excellent for faculty.,5,good,14
Everyone is treated like robots with low salaries. No community at all,1,bad,12
My experience was not good. The management team brings you in quickly and then pushes you out.,2,bad,17
"New United employees are hopeful, I've been there 25 yrs",1,bad,10
Lack of investment in people and poor products to sell to clients,1,bad,12
"Whole Foods Market is dynamic, nonetheless a gret kickstart job.",4,good,10
"Great company to work for, very supportive of their employees",5,good,10
"Loved the job, HATED the management and work culture",1,bad,9
Great interim while you build private clients or go to school.,4,good,11
Excellent experience. This is a company that is constantly moving forward.,5,good,11
Best place to work period. Only thing that can top it is if they pay like FANG :),5,good,18
Good place to work at in Wealth Management Space,4,good,9
"Great place pick up a BMW, not so much for employment",1,bad,11
easy but expect a lot of hard work for some and not other,5,good,13
I was both a model and impact at one time.,1,bad,10
Nothing is perfect I am not a current employee,2,bad,9
They do not make banking a fifth third better.,2,bad,9
"Company w/ tremendous potential hobbled by bloated bureaucracy, finger-pointing middle management unable to execute.",2,bad,14
I followed contract and they still did not pay me.,2,bad,10
Worth it short term if you can handle the pace,1,bad,10
Feel like I am paying to work for them....,1,bad,9
A company in decline that doesn't care about it's employees,1,bad,10
"Great company, but has more than its' share of arrogant, incompetent, dysfunctional and unprofessional senior leaders",2,bad,16
It's my first company i am grateful that they gave me a chance to start my career,4,good,17
Hard work and dedication will be very well compensated!,5,good,9
DPS is good for contractors but very bad for Full Time employee when it comes to IT job !!!,1,bad,19
Honest Review of Ernst & Young's San Francisco Office,5,good,9
Farmers Insurance - not all it's cracked up to be,1,bad,10
"Freedom is not free, but the U.S. Marine Corps will pay most of your share.
Ned Dolan",5,good,17
Probably one of the most corrupt and ridiculous places I've ever worked,1,bad,12
"Very satisfied, good entry level work, worked with good and smart people",5,good,12
"Lead Associate, Project Manager, managing others and leading projects.",5,good,9
"Can be a great place to work, can also suck your will to live.",2,bad,14
Still working for Morrison after 10 Years and loving it,5,good,10
People do drugs and send out products that burn houses down.  Management turns blind eye,1,bad,15
"Career jump starting, launching pad, skill building, relationship development",4,good,9
A contractor wholly owned by the customer: Worst of the worst in aviation!,1,bad,13
Verizon Wireless is a great place to work if you like the corporate environment,4,good,14
Quicksand - Once you are in you cannot escape,1,bad,9
Good place to work but too many structural changes,4,good,9
A friendly and supportive environment to work in. It is well managed and organized..,5,good,14
Was not so bad then but not sure about now?,2,bad,10
Great company to gain experience. Do not recommend making a career here.,4,good,12
"Great platform to learn and grow professionally, and move on to a better position elsewhere",4,good,15
"My experience has had it's up and downs, I like SOME of my co-workers, but managers are childish to the extreme.",2,bad,21
"Company great, new managers are more into politics and favouritism",5,good,10
"Totally stressed, micromanaged. Take your life and spit it out. They make 20 x more than we do.",1,bad,18
Worst Company Ever! Morrison at Healthsouth Miami is the worst,1,bad,10
The grass is not greener on the other side.,2,bad,9
"Establish prices,receive payments,count money in the cash register drawer, receive calls,inventory,stock,receive goods,",4,good,12
Great Company but Regional Management is ruining the culture.,5,good,9
Its very hard for one to work in Wipro,2,bad,9
Can be what you make it. Very strict because of possible life threatening calls but ok environment. Casual dress code,5,good,20
Great established company with a ton of extra benefits,5,good,9
Fantastic place to work and advance your career to new heights.,5,good,11
"If you want to work without thinking much, this is the place, otherwise, you will get out with nothing",1,bad,19
Pb and Pb2 review: If you can survive here you can excel anywhere else!,2,bad,14
Good company & compensation.  Long hours & extensive travel.,4,good,9
A decent first job but not place to grow,2,bad,9
"Started off with high hopes but there is no room for progression in Landscapes, and severe workload problems.",2,bad,18
American-centric corporate politics shows the worst of command-and-control organisation,2,bad,9
Don't join this company !! specially laterals.. too much of cut in salary.. take home is so so poor,1,bad,19
"get a lot of pension experience in many ways, such as theory, operation and etc.",2,bad,15
Avoid at all costs if possible. If I could rate 0 stars then I would.,1,bad,15
Great company to work for ... Engineers or MBAs.,5,good,9
The shelves in the stores are not well stocked,4,good,9
If you are a young heterosexual male. This is your place,2,bad,11
"Stable and comfortable, but pay is low compared to other companies for similar work",5,good,14
Probably could have been a good place place to work if it was possible to get out of retail banking.,1,bad,20
"No appreciation of a hard work, no career advancement opportunities...",2,bad,10
Just keeps getting worse with Hurd at the helm.,1,bad,9
Accenture is the best place for learning either  you are inexperienced or experienced job seeker,4,good,15
If you want to dedicate all your time to work and recovering from work:,4,good,14
There is no learning growth and hence no career growth. Expect development for testing also mostly copy paste will b use,1,bad,21
Put your left foot in and keep your right foot out,1,bad,11
4 managers to manage a team of 8 people,2,bad,9
Not Verizon but the company has a bull as a logo,1,bad,11
"IBM is a welcoming, great company with deep values",5,good,9
Very fair organization system but that doesn't guarantee fairness but needa to review the process of employee evaluation,4,good,18
The positive happy atmosphere made my experience worth the time commitment,5,good,11
Worst Ever company I have joined in my whole career.,1,bad,10
Great place to work if you are a full time,1,bad,10
Great Company if you can find your own balance.,5,good,9
"Would love the chance to come back to the company, was let go due to poor management",5,good,17
Rentokil is a very professional Company to work for.,5,good,9
The company is a very friendly and comfortable place to work.,4,good,11
It is a south korian based company sattled in in inadia since 2005.,4,good,13
You won't last if you don't buy into the hype.,1,bad,10
Not a bad place to start but dont stay!,2,bad,9
Lack of true leadership is responsible for the poor culture,1,bad,10
"Great Team work, but poor senior management and employee recognition",2,bad,10
Let off after Christmas Period despite not a holiday job,2,bad,10
"Flightsafety is horrible company to work for, stay away!! This is by far the worst company to work for.",1,bad,19
"Amazing culture, lots of room to grow, average salary",4,good,9
Machinist and Diagnostic and repair engines for 2 and half years,1,bad,11
Just a shadow of what it used to be,1,bad,9
I am eager to join this organisation and become a part of it.,5,good,13
"Take Better Care of Business, Both Internal and External",2,bad,9
"Solid company with great history, with short term challenges",4,good,9
"Friendly, but won't tell you whats wrong and how to improve skill set",2,bad,13
"THE BOSS of Atos has been awarded a £280,000 pay rise after his firm but we have to take time off without pay",1,bad,23
Great position to develop your potential in the IT environment,5,good,10
UW-IT is a great place to work as a student!,5,good,10
"Immoral, horrible, experience. It will take a bit to feel normal again after leaving that unethical situation.",1,bad,17
"Great Perks and Benefits, Rest of it is a joke",2,bad,10
Decline in culture. Decline in morale. Work hard with little reward,1,bad,11
"Avoid If you want to have a career, there is no work here",1,bad,13
Best company where you get lots of things to learn.,5,good,10
Horrible senior management with personal agendas and little to no communication to employees.,1,bad,13
"GW is a terrific employer, especially when beginning a career.",5,good,10
I can help customers to build at credit score,5,good,9
You get a diverse experience within the audit sector.,4,good,9
If you have empathy this is not the job for you!,5,good,11
A good place to work with decent work -life balance,4,good,10
A good place to work. Great teams. University is supportive of employees and students.,4,good,14
"If you like a heavy workload and don’t care about your family, then this is a great place for you.",2,bad,20
You Sow What Your Reap...But It Does Depend On Which Division You're In,4,good,13
"New hire, great response time (called back with in minutes) to any questions or bumps on the pathway.",4,good,18
no job security for contractors but great company! would work for them again!,5,good,13
"The Army provided me with the tools enabling me to construct a solid foundation, to obtain a successful career",1,bad,19
"Strict policies, pressure on management that trickles down to sales team",2,bad,11
Pathetic Pay and Forced to Adhere to Ineffective Curriculum,1,bad,9
Big company but with old staff and precarious methods,2,bad,9
Risk Assurance Manager with specialisation in SAP security and authorisations for SAP HANA and S4,4,good,15
Great first job to see you through your schooling!,4,good,9
Could be a lot better for a 100+ year old company,2,bad,11
I worked as an intern and had a very positive experience.,5,good,11
Not consider to be the world's best employer for bad RTO communication,1,bad,12
Poor management who expect you to wait around after your shift ends,1,bad,12
Very polite work environment but very hierarchical and sexist,4,good,9
It’s one of the best Mnc i am working,5,good,9
"MSGD-MGSI not a Microsoft culture, its like any average service company.",2,bad,11
Philip Morris is a nice place to work at,5,good,9
Safe job for those happy with less learning less salary.,2,bad,10
Little to no Upward Mobility on the Marketing Side,2,bad,9
Proud that HP stands up for human rights and the environment and also supports their employees' efforts,5,good,17
"The harder you work for Swarovski, the worse you are treated!  Upper management only likes puppets they can intimidate!",1,bad,19
i have been working in magicbricks as   a fresher,5,good,9
Lots of work and very satisfying keeps you on your toes.,5,good,11
"Big corporate, but been able to carve out a unique space in which to operate.",5,good,15
Great place to develop leadership and experience things you would never do in a desk job.,4,good,16
Awesome working culture where we can balance both professional and personal life,4,good,12
"Great company to be a part of, great career to have!",5,good,11
"Worst Work environment, no growth, lowest salary compare to market",1,bad,10
Its not as good as they make it seem in orientation,2,bad,11
Abercrombie works hard to equip all its employees with the necessary tools to succeed.,4,good,14
Amazing first time experience and I was hooked compared to other banks.,5,good,12
My experience at Ace Hardware was basically just old men trying to get me in bed with them,1,bad,18
The best in employee welfare and superior service framework and service model,5,good,12
"Horrible management due to promotion based on ""percieved strengths as a consultant"" instead of real management abilities",2,bad,17
The most fun and positively directed company I've worked for!,5,good,10
Great place to work… culture is fantastic outside of engineering,5,good,10
Great company to work for with continuous improvement potential.,5,good,9
Treat your employees with the same respect you treat your agents,1,bad,11
Great place to work and achieve big goals in life,5,good,10
Liked the Team I worked with - long hours / salary low,4,good,12
Good exp for beginners but not a place to be if you want fast growth,1,bad,15
"You can have a big impact, if you're up for the challenge",5,good,12
You get to work with some of the brightest minds in research and patient care.,4,good,15
Not a place you'd like to stay for long,2,bad,9
I got forced to work Lumber when I applied for decor,2,bad,11
Cisco : the best place to work in .,5,good,9
Company with potential to be good - needs clearer management focus and commitment,4,good,13
DEFINITELY part time.$7.45 hr & bs hours. people who get hours are the ones who get a lot of kohl's charge sign ups,1,bad,23
Horrible . Worst place I’ve ever worked . Would never recommend it to anyone .,1,bad,15
Tremendous opportunity to drive change and implement your ideas,4,good,9
"fun and somtimes stressfull, learned a great deal about providing good customer service",4,good,13
Great place to work as an entry level associate,4,good,9
Bad Company if you want to learn and explore with stability,1,bad,11
If you have NOTHING else going on in your life-work here,2,bad,11
"Learned a lot, but wasn’t rewarded fairly according to market.",2,bad,10
"I work from 1981 to 1986 at GM Research Laboratories, building and designing computer automated engine test systems.",5,good,18
Good customer service for customers but outdated systems but poorly managed branches,2,bad,12
No clear company direction with a very poor management team,1,bad,10
I was Laid off but it's still a great place to work,5,good,12
"Good place to get started as a fresh graduate, but probably not for the long term",4,good,16
It's overall action all the time but idk if I get tips as a cashier .,4,good,16
"Great job. Decent pay, might be underpaid though at 16/hr",4,good,10
Very little support on using software that was cumbersome and designed to up sell rather than be efficient.,1,bad,18
I have been working with deloitte for over 4 years now,4,good,11
"The challenge, teamwork, and work-life balance I've been searching for",5,good,10
It is a great organisation for someone to startwith and learn,1,bad,11
NICE is not as nice as it use to be.,2,bad,10
"Working here for over 2 years now, so far pretty good as long as your management is good too!",5,good,19
Your succes as an employee is in your line manager's hands,2,bad,11
"Upper management not in touch with situation ""on the ground""",2,bad,10
In n out is the best part time job you can get!,5,good,12
Every day was a day I'd rather be dead,1,bad,9
MBA Finance wit 1 year experience at JP Morgan Chase,5,good,10
This was the worst place I have ever worked for.,1,bad,10
I worked in Reed Elsevier Technology Services for a little over two years.,2,bad,13
Hours are very reasonable but the firm name just isn't strong enough,2,bad,12
Motivated by buying out smaller banks rather focusing on Teammate engagement/Customer retention,1,bad,12
"I work the front desk, making copies, assisting with miscellaneous duties.",5,good,11
Nice place to start as a developer to get an experience,4,good,11
"A professional, retail environment that can be a bit too professional at times.",4,good,13
Believe what the majority of other employees are saying...,1,bad,9
good to work at if you don't value rest,2,bad,9
Good company for Old age people with old mentality,2,bad,9
US Foods is an excellent company to work for. When I worked there it felt like a family place. Food People Easy!!,4,good,22
I heard about capgemini company I am looking forward to the job that company,4,good,14
jump on the chance to work dis company .Execelent.,5,good,9
the management trust you to be able to do what you think is the right thing/way to do something,4,good,19
I love working here. The people I work with make my experience here very enjoyable.,5,good,15
Join only if you are not serious about your career,1,bad,10
"Sacrifice employees for new management's new staff, will do and say whatever is necessary to accomplish.",1,bad,16
AVOID NAVSOC the Naval Satellite Operations Center  if you are an Engineer,1,bad,12
Sweat shop and lunatic asylum run by bipolar slave drivers,2,bad,10
Great Company vision which most are now following from inclusivity to helping the community and their cloud strategy.,4,good,18
B-B sales = complete mess / now a good place to be from,2,bad,13
all about the company obtaining sales metrics and not about employee,2,bad,11
Started out good but ended bad.  It was out with the old and end with the new,1,bad,17
"This company loves to screw with your paycheck, loves to take advantage of you, and abuses your loyalty.",1,bad,18
"If you are in the ""Circle of Trust"", you're ""great"" no matter how bad you do, otherwise, you're doomed.",1,bad,19
good place to work if you can work at their pace,4,good,11
Senselessness is an understatement. Worst decision ever. Glad I got out. Bought a bridge and a bottle of snake oil.,1,bad,20
SAIC is a good solid company to work for.,4,good,9
"Good company for young people trying to get experience under their belt, as well as retirees.",4,good,16
"Not a good place to work, learn or grow",1,bad,9
Laid back atmosphere where nobody was very serious about their careers.,2,bad,11
Big Company Corporate Atmosphere with little upward mobility and high pressure,2,bad,11
Start-up that has become more corporate to compete with other big data providers,4,good,13
Great Company with awesome values from the very top,5,good,9
