text,label,label_text,text_length
NOT A SCAM JUST REALLY BAD PAY (my personal opinion),2,bad,10
"Corporation looking out for itself, not the employees",2,bad,8
"Horrible management extremely disorganized lack of understanding, favoritism and bias",1,bad,10
There are better retail store manager position,2,bad,7
A company with lots of management issues and identity crisis,1,bad,10
Best company in the market to make you fool,1,bad,9
So bad that all you can do is laugh,1,bad,9
Out of date and out of touch.,2,bad,7
Awful Firm on So Many Levels,1,bad,6
Comcast is a very toxic politically motivated environment,1,bad,8
Poor and inadequate behavior from management and owner,1,bad,8
Going to end up like a typical Indian company and culture in a few years,2,bad,15
senior management disconnected and decision making is very slow,2,bad,9
Neglectful of Hardworking Employees; Temps Beware,1,bad,6
HTSL-CoE is a KPO/BPO arm of Honeywell Inc.,1,bad,8
Everything is not what it seems,2,bad,6
Good to get your foot in the door,2,bad,8
Uncaring Managers and Crazy High Workload Expectations.,2,bad,7
staff are nice but too many limitations in the newsroom,2,bad,10
It is what you make of it. This job is a started. a launching pad for better positions.,2,bad,18
Horrible pay. Cheap company. Very unfair environment,2,bad,7
Indiana Mentor does not pay very well across the board and also has very poor health insurance coverage.,2,bad,18
It's a shame that company such a JP Morgan hire such a people,2,bad,13
"Cut hours far to much , with unreasonable expectations in programs they expect.",2,bad,13
"Fact and Fiction of working at JP Morgan Chase, Elgin, IL",1,bad,11
Do alot of work but management has no idea what most do,2,bad,12
Great salary and workplace diversity. Very slow.,2,bad,7
Atos North America has become rudderless with ex-Xerox mgmt at the wheel,1,bad,12
"If you have a good manager, its not too bad....",2,bad,10
Old school in-Lack of innovation out,2,bad,6
"I enjoyed my 20 years at FedEx, the best service in the industry, without question.",2,bad,15
Avon used to be a well respected Beauty Company now it is a multi-level Marketing Mess.,1,bad,16
Not the Greatest Place to work,2,bad,6
"A Company too big to care about the ""little people""",2,bad,10
Would be a great job with better management,2,bad,8
The pay and work expectations did not line up,1,bad,9
"Started great, could have been SO much better...",2,bad,8
The good and bad of Qualcomm,2,bad,6
"Pathetic - mental torcher- no work life balance, poor management. It's consultancy",1,bad,12
Pick another job if you can,2,bad,6
Not the best place to work,2,bad,6
"Low Process Rate, No proper Hikes (2-5% or no hike ) 9+ hours must stay in a day even though work is over",2,bad,23
"Wanna waste your career, go to Komet",1,bad,7
No Bonuses for the Rank and File,2,bad,7
If your perfect you will do great,2,bad,7
90 years...will it make it to 100?,2,bad,7
"For a college student or desperate for a job, it’s fine",2,bad,11
They don't pay enough to cover the cost of living.,1,bad,10
They sell you dreams to get you through the door,1,bad,10
Not an exciting place to be,1,bad,6
"Good pay, good people but leadership's heads are in the clouds",2,bad,11
"This is not that much good to work in this organisation.
Because there is no company campus, there is no projects inside",1,bad,22
"Only if needed, otherwise keep looking",2,bad,6
This is not a good company to work for,2,bad,9
Zero work life balance. Good is not good enough.,1,bad,9
It all depends on the project you are assigned to,2,bad,10
Good place for Consulting... Ordinary for IT...,2,bad,7
I have had a poor experience,1,bad,6
Tech Support Became a Sales Job,2,bad,6
Poor leadership from top to bottom in the ISO in Austin,1,bad,11
"Poor company culture, constantly cutting resources",2,bad,6
Better than not working at all.,2,bad,6
company not really for a technical minded people,1,bad,8
Rip off job/ Would not recommend for experienced beauty advisors,1,bad,10
wok somewhere else unless it is your last resort    last last last,1,bad,12
Its a job but not a place to build a career,2,bad,11
"Don’t trust senior management team, it’s all Men world and talk is cheap !",1,bad,14
Kimball struggles to keep pace with competition.,2,bad,7
Dept of Air Force is not the best place to work in government,1,bad,13
pharmacist at a 24 hour store,2,bad,6
Great pay. Poor managment. Unionized workforce.,1,bad,6
Clique with lots of backdoor deals going around,2,bad,8
"Decent job, but couldn't have done it any longer than a couple years",2,bad,13
Sounds to good to be true…. Because it is!,1,bad,9
"You win some, you lose more.",2,bad,6
Big picture the size of a postcard,2,bad,7
No longer the place too talent resides,1,bad,7
"The Delta ""Family"" Is No More",2,bad,6
Not the same since Steve left us,2,bad,7
Learn lots while you're there- but don't stay,2,bad,8
Uneventful summer in a sluggish behemoth company.,1,bad,7
Horrible leadership and no work-life balance,1,bad,6
2010 Account Support layoffs were very concerning- company seems to be going the wrong direction,2,bad,15
Just don't work in claims...in ANY dept. or SBU,1,bad,9
"Good starter job, otherwise real a waste of time",1,bad,9
help guests with various animal needs,2,bad,6
Long Hours and  hour switch up and no phone calls,2,bad,10
Working Environment is not good as No job Security,2,bad,9
"Jupiter division promotes distrust and manipulation, failure to launch.",1,bad,9
Never will Chuck E. Cheese be as fun as when I was a kid,2,bad,14
No room for Advancement or Growth,1,bad,6
Used to be a great company to work for but has gone downhill rapidly,1,bad,14
Altera - not likely you will go far once you join,2,bad,11
I wanted to stay. They didn't want me,1,bad,8
Good as a stepping stone (India Only review),2,bad,8
"Great products, Very poor culture and leadership",2,bad,7
Poor strategy and leadership leading to current shambles,1,bad,8
It's been a roller coaster of a ride!!!,2,bad,8
Its a job but be careful,2,bad,6
"Bait and switch job, bully culture, denied lunch breaks.",2,bad,9
Average Place - HR is not good.,1,bad,7
Formerly descent company. Don’t work here today!,2,bad,7
"Seasoned employee, don't feel like my efforts have accounted for much.",2,bad,11
Terrible. Managers don't even care about the customers and owner is an ex marine rude and mean.,1,bad,17
Top Management can not take responsibility for the missteps they take.,2,bad,11
Admin staff is a constant revolving door,1,bad,7
"Well, at least I've added something to my resume.",1,bad,9
Considering leaving a job I love,1,bad,6
"hust on Sale, incentive is a joke you have to jump through hoops. career advancement is all based on personal realatins",1,bad,21
Hit all targets NO BONUSES whatsoever.,1,bad,6
"Not a good place to work, some of the floor supervisors treat employees very poorly",1,bad,15
A way too much politics in NYC office.,1,bad,8
"Executives swim in money, employees on bread and water",2,bad,9
I enjoyed it being around people.,2,bad,6
Site Lead - Last mile delivery station,2,bad,7
Micromanagement and Focus is to cut budgets despite the needs of the team,1,bad,13
Not what it used to be...,1,bad,6
IT Leadership is out of touch with reality,2,bad,8
It's fine if you like your manager,2,bad,7
"Can't In Good Conscience, Recommend This Organization!",1,bad,7
"Unless you want to be a driver or a cashier, do not work for UPS.",1,bad,15
Its a good part time job,2,bad,6
"bad experience, not only did they lie about the amount of interns that would be converted, but they took extra time",2,bad,21
Run the opposite direction at any cost,1,bad,7
"Great to get experience, but not good to stay long term and job is not for everyone",2,bad,17
Calling out the elephant in the room - Huge Salary crisis,1,bad,11
Great Colleagues and Terrible Upper Management,1,bad,6
Not as bad as could be,2,bad,6
Not what it used to be,1,bad,6
Now Samsung C&T make some adjustment,2,bad,6
Ethisphere 2019 may not have all the facts,1,bad,8
"Good company in some countries, awful in others.",2,bad,8
Lost their way (Leidos = Lies To Us?),1,bad,8
RUN Away- Don't Waste Your Time On This Place,1,bad,9
Worst company I ever worked for.,1,bad,6
Unfair Termination Zero Tolerance For Being Human,1,bad,7
"Powertrain managers are the worst. They torture, mentally harass and micro manage the employees.",1,bad,14
Not a very good after we were bought out,1,bad,9
"Management, Customer Service, Hr, State Examiner",2,bad,6
Not sure what the company focus is,1,bad,7
"First job experience, low pay, low standards",2,bad,7
Supervisors are not appreciated and never given credit for running the place.,2,bad,12
Supervisor was horrible - made day to day work environment impossible.,2,bad,11
Marketing staff - Honeywell Safety Products,2,bad,6
"High turnover rate, misleading as far as income unless you’re someone they put in a position to win..",2,bad,18
WHEN THEY WANT TO CUT PAY ROLL THEY ASK THEN THEY DECEIVE.,1,bad,12
"worst company to work, even HR do not know how to Talk.",1,bad,12
"very unprofessional, lack of discipline, nepotism, low income",1,bad,8
"It was an unprofessional environment, favoritism appeared to be the way business was conducted.",2,bad,14
Stuck in 1999 - and not partying like it is,1,bad,10
This Review is for UC Berkeley Extension.,2,bad,7
It's as bad as you heard,1,bad,6
They Don't Always Give You Their Best,2,bad,7
Have lost their way to the mission,2,bad,7
Do not join to kill your carrier,1,bad,7
Great benefits and competitive pay but may not be worth it,1,bad,11
Don’t work here if you want a career,1,bad,8
This company doesn't care at all about its employees. It's all about the buttonline,1,bad,14
Pay is not worth the drama!,1,bad,6
No work life balance especially in V1 team,1,bad,8
It’s an ok entry level company,1,bad,6
Stay away from Enterprise Change Management,2,bad,6
"Low pay, high caseload, uninvolved leadership",2,bad,6
Worst company to work for.   crooked and dishonest!,1,bad,8
Good only for college kids working graves. Everyone else should run,2,bad,11
"If you don't have anything good to say, don't say anything at all",2,bad,13
Used to be a good place to work,2,bad,8
Don't waste your time. In fact turn and RUN!,1,bad,9
Company needs restructuring from the top,2,bad,6
"Good values and vision, implemented poorly by management",2,bad,8
"Confused, Doesn't walk their own talk",2,bad,6
"An organization that is falling apart at it's core, lack of discipline in all ranks.",2,bad,15
do not work at the oak park one!!!,1,bad,8
Protect your integrity and sanity and RUN!,1,bad,7
No progression and really bad pay,1,bad,6
Try other Consumer Health companies first,2,bad,6
"Great first job, little growth afterwards",2,bad,6
IHC is not the company it used to be,1,bad,9
Totally displeased with how this company works!,2,bad,7
"Not very ""customer"" oriented as far as a ""retail"" company goes.",1,bad,11
"Meaningful work, but stay away due to low pay",2,bad,9
Very good starter job for a young person,2,bad,8
No work life balance or support,2,bad,6
Place is the most unproffesional place I have worked at with unreasonable expectations and working hours,1,bad,16
Working at Apache is like getting on a new roller coaster every six months.  The upper management lacks vision and the result is a reactionary environment where people lose steam sooner or later.,2,bad,33
Not a good company to work for,1,bad,7
Boeing is a great place to work,2,bad,7
Terrible full time job. Promotions not based on performance.,1,bad,9
"Good job security, no potential to expand your career.",2,bad,9
Great pay and perks manage could use some help,2,bad,9
"Understaffed, over worked, lack of accountability to all managers",2,bad,9
If your young with no family and don't mind being micro managed great job.,2,bad,14
Don't stay here for too long,2,bad,6
Decent Co-Workers & Work Environment But Obsessed With Off-Shore IT,2,bad,10
average place to work. Stop gap is best way to describe it,2,bad,12
Terrible. Part-timers get screwed while Managers over work anyone under them.,1,bad,11
Job to start out a career,2,bad,6
Work somewhere else if you can.,1,bad,6
"Unless you have an addiction, don't bother",1,bad,7
If you aren't ex-Centocor you'd better watch your back!,1,bad,9
This is an awful place to work.,1,bad,7
Good to acquire new skills. Good benefits but low pay,2,bad,10
Worst company I have ever worked for.,1,bad,7
Ok pay but really hard work,2,bad,6
Great company but not in Serbia,2,bad,6
"glory dates in the past, looking bad from inside. middle management has no brain and people promoted based upon how clos",1,bad,21
Not the best place to work,2,bad,6
Depend on your luck and how you are,2,bad,8
Toxic environment from the top down,1,bad,6
"DO NOT WALK, BUT RUN, VERY FAR AWAY!!",1,bad,8
CIBER NA (North America) a consulting body shop trying to figure out how to catch-up on offshoring.,2,bad,17
"Government job, salary is frozen, job requirements are flying up to the sky, feelings as beeing in the army.",2,bad,19
"Great work place, but needs to show employees what they are worth by giving them raises",2,bad,16
"Once a good company, not any longer",1,bad,7
DD acquisition has ruined the company,1,bad,6
seems like a fairytale at first,2,bad,6
Take time to look for team and project that suit you,2,bad,11
Not all that worth it .,1,bad,6
Good if your looking for something temporary,2,bad,7
Surgical Techs are treated like mentally disabled,1,bad,7
Don't get on this sinking ship.,1,bad,6
Do not ever think of joining Exl,1,bad,7
Worst management I've seen in life,1,bad,6
They don't actually care about employee well-being,2,bad,7
ok-ish first job but shallow culture,1,bad,6
Deserves it's rating of 10 worst companies to work for,1,bad,10
Is the juice worth the squeeze?,2,bad,6
Quality of work life went downhill after merger RIP Unisource,2,bad,10
Another good silicon valley company to be ruined after Merger,1,bad,10
Horrible management made this place unbearable,2,bad,6
International company but with many monopoly behaivor,2,bad,7
"Masked with fake smiles and uncaring ""leaders""",1,bad,7
"Denny's itself is a Great company, great standards. Great food.",1,bad,10
Didn't care about staff or career progression,2,bad,7
"Fresh bloods required, too many senior old peoples in CTG(Technology) Group",2,bad,11
Customers are treated better than employees,2,bad,6
Agent is so unethical and unprofessional but the customers and the the company is great.,1,bad,15
"Its okay to start here, but I wouldn't stay long",1,bad,10
Too many chiefs and not enough workers.,2,bad,7
They act like they care about us but they regularly lie and take advantage of everyone that works for them,1,bad,20
Enjoyed working there with patients and most of the staff,2,bad,10
"Ok for college students, bad work environment",2,bad,7
Abandon hope all ye who enter,1,bad,6
Incompetence and bureaucracy at its worst!,2,bad,6
Terrible management and does not embrace culture.,1,bad,7
Baised appraisals. Very less growth options for experienced associates,2,bad,9
presentation manager 5 years at Petsmart,1,bad,6
The long and short of it,2,bad,6
Old-fashioned company with out-dated views and processes,2,bad,7
"Desired Employer in UAE, but not in Asia",1,bad,8
No idea what they are doing,2,bad,6
"Low pay, high expectations, moving up is not desirable.",2,bad,9
Negative work life balance. Expect weekends and overnight calls.,2,bad,9
"Very Intensive Position, Vehicle fot Business Growth",2,bad,7
The job is easy but don't expect training respect or a raise.,1,bad,12
"If you have a disability, don't expect empathy.",1,bad,8
"Completely disorganized, Services managed by Indians with 'squeeze' mentality, not willing to invest in real growth.",2,bad,16
Worked on Site at Providence Hospital -- Mentally Unhealthy for a College Intern,2,bad,13
MD Anderson is the best place in the world to perform cancer research but they are bureaucratically top heavy.,2,bad,19
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
I have worked for Crossmark for 8 years,1,bad,8
"Decent Job, But Lacks Balance And Increases Are Nonexistent",1,bad,9
Hopeful but doesn't seem to go any where yet,2,bad,9
RUN RUN RUN FROM INGENIO LIKE THE PLAGUE! ZERO STARS,1,bad,10
"Horrible culture in the Ann Arbor data center, I've heard other places are much better.",1,bad,15
Good Learning Experience--Bad Place to Work,2,bad,6
Disney is Only Magical for Customers,1,bad,6
There are better places to work,2,bad,6
Ignorance is bliss until Corporate visits.,1,bad,6
Walgreens is a very stable company to work for.,2,bad,9
avoid if you have home issues,2,bad,6
"Since Repubic took over, everything has changed",1,bad,7
The BIG NO - very bad experience of working there !,1,bad,11
Most of the management have no clue what their doing.,2,bad,10
Shame on big Indian brand IT company.,1,bad,7
I love to help people and see that it gets done in the right way,1,bad,15
Not a place for growth at least not at the store level.,2,bad,12
It was absolutely wonderful but we are now overworked and underpaid.  We average well over sixty full positions at once.,2,bad,20
Centura is a horrible place to work!,1,bad,7
Full of work with no satisfaction,2,bad,6
Great place to learn new things on a daily basis,2,bad,10
Customer service is a stepping stone to better things,1,bad,9
Overall good experience but in sales they make it so complex you can never track any business. Not good,1,bad,19
There is heaps of scope for a positive turn around,2,bad,10
Was... a great place to work,1,bad,6
"Studio was great, HQ not so much",2,bad,7
Everyone is jumping off the sinking ship,2,bad,7
The absolute WORST company to work for!,1,bad,7
Use to be a great company,2,bad,6
"Fun when you start, but they screw you in the end",2,bad,11
Would not recommend Chicago's ERS Advisory,2,bad,6
Used to be a great company,2,bad,6
"Good starter job, poor long term prospects",2,bad,7
From Great to Suck in a Few Short Years,1,bad,9
"The people make it a good place, but that's it.",2,bad,10
IT organization went downhill very quickly,1,bad,6
Awful company that doesn't value their employees,1,bad,7
All the accounting firms are the same - not great,2,bad,10
Good place to get experience but definately not a career,2,bad,10
Director and Sr Directors not very smart,2,bad,7
Not Really a Manager of Anything!,1,bad,6
Temporary Benefits Advisor - Medicare/Affordable Care Advisor,1,bad,7
"Sexy on the Outside, Toxic on the Inside",2,bad,8
"Too much beaurocracy, Not performance driven",2,bad,6
Not a good company to work with,1,bad,7
Valvoline Discriminates Against Employees Of Color,1,bad,6
Gain experience and leave this understaffed company,2,bad,7
"disappointing, company favours only to the girls and certain community",2,bad,10
not the right place to work for long,2,bad,8
NO WORK / LIFE BALANCE HERE,2,bad,6
Only work here if you really need a job,1,bad,9
E-Ink: A conservative 10+ year old startup,2,bad,7
Good place to start your career,2,bad,6
Once great tech giant reduced to knee-jerk pandering to stock price perceptions...oh look a puppy.,2,bad,15
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
Worst package giving to loyal employee,1,bad,6
"Don't be fooled, you're just another bookseller",1,bad,7
"GE Aviation - An ""OK"" Place to Work",1,bad,8
Columbia needs to make its Administration Staff feel more appreciated,2,bad,10
"Ogilvy PR in DC = Understaffed, overworked, absent leadership, rock bottom morale",1,bad,12
"If I could give this company 0 stars, I would",1,bad,10
Steady but Little Room for Growth,2,bad,6
Not good if you want to think or proceed,2,bad,9
Not a place for a long term commitment. Starter job or stepping stone for a real career,2,bad,17
I had a great team and worked with great people - the reason that I stayed so long,2,bad,18
Not the best start to adult life.,2,bad,7
Comcast Enterprise Account Executive - Don't DO IT.. unless they Get Real and start 100% disclosure.,2,bad,16
Horrific culture with a cancer that ate it away in california,1,bad,11
Not a good place right now!,1,bad,6
Low Wages and No Work Life Balance,2,bad,7
Learned a lot about what i do not want,2,bad,9
"Horrible management extremely disorganized lack of understanding, favoritism and bias",1,bad,10
Was not impressed with the general approach and outlook,2,bad,9
Decent but not for long term.,2,bad,6
Working here does not pay your bills!,1,bad,7
Not worth your time or your mind.,1,bad,7
Not for those who want a career with growth.,1,bad,9
This is a small  format Wal-Mart,2,bad,6
Steer clear! Bank has major issues,2,bad,6
SunTrust Needs to Move to 21st Century,2,bad,7
"Should be a Great Place to work, learn and grow...but sometimes questionable",2,bad,12
Learned a lot but collective not good at all,2,bad,9
Not a lot of room for growth in your career,2,bad,10
Don't let the name fool you . . .,1,bad,9
Google Project - good only as a start in the career,2,bad,11
"Army leadership preys on soldiers. It is not a safe, friendly , or suitable work environment.",1,bad,16
"Middle Office ,MOCSD. 
Top-down management approach, unethical practices, poisonous work environment.",1,bad,11
Too large for its own good,2,bad,6
Better to skip ASM if you're an outsider to the company.,2,bad,11
Poor management. They have budget but they are in the market without a plan!!!,1,bad,14
this company seems great at first glance.,2,bad,7
Not every problem is due to Covid,2,bad,7
"Fragmented IT structure, minimal centralized IT leadership, poor innovation",1,bad,9
"Bullying and emotional abuse OR Truly good, caring management. It varies store to store",2,bad,14
run-ins with bad managers will cost you your job,1,bad,9
Avoid this company at all costs..,1,bad,6
Good for Highschool or College students,2,bad,6
Do you enjoy company cool aid?,1,bad,6
Company not doing well...tough environment for remaining employees,2,bad,8
Doesn't get what a people based business mean,1,bad,8
Experience and satisfaction dependent on department or group you work for.,2,bad,11
Not that good place to intern for an MBA,1,bad,9
Depends on which team you are in.,2,bad,7
Slavery - you will work until your forced to quit or hospitalized from exhaustion.,2,bad,14
Micromanagement + no resources for employees to do their work,1,bad,10
"If changes are not made now, this could be almost the end for this company.",1,bad,15
Not a good company for career,1,bad,6
Cutting edge products but no balance,1,bad,6
Not for everyone and they tell you,2,bad,7
Not for those who want to be treated well,2,bad,9
"Enjoyable people and good scheduling, terrible pay for how much work is expected to be done and known.",2,bad,18
"Decent company, little room for growth",2,bad,6
Too focused on earnings not enough focus on associates or customers,2,bad,11
Focus on members...at expense of employees,2,bad,6
Lots of leg pulling and politics. Very unfair place of work.,2,bad,11
"horrible training, inefficient processes, lazy people",2,bad,6
"Many promises, any fact. No meritocracy",2,bad,6
"Almost no opportunity for growth, they do not seem interested in promoting hourly employees AT ALL.",2,bad,16
Good for experience but not to work for,2,bad,8
A ride of a life time.,2,bad,6
"Frustrating, Political, Convoluted and a load of internal marketing that just isn't able to be executed.",2,bad,16
"If you like dysfunction, turmoil, your job outsourced to India then  Anthem might be for you!",1,bad,16
The time i spent there was a nightmare. Attorneys are very arrogance not professionals at all. NYC has the worse people,1,bad,21
Kroger slashing pharmacy to the bone,1,bad,6
"AWFUL, DREADFUL COMPANY - STUFF OF NIGHTMARES!",1,bad,7
"Okay place, not much of a future",2,bad,7
"Gain some experience, and then move on.",2,bad,7
THIS COMPANY NEEDS TO DO BETTER,1,bad,6
Good company to start career with,1,bad,6
Great Colleagues. Disappointing leadership & management.,2,bad,6
People At Pathway Are Jumping Ship,1,bad,6
Bad and discrimination company especially Egypt and uae branches,1,bad,9
Company does not want you to grow,1,bad,7
Underpaid and under appreciated for the work we do.,1,bad,9
"Used to be good, possibily unknown now",2,bad,7
Never would i recommend this company and i am super high up in the food chain.,1,bad,16
Horrible if you want to actually care about your job,1,bad,10
Management needs to be more aware in order to perform at a top level,2,bad,14
"If you are Mentally Disabled, Do not work there. If you love your planet, do not shop there.",2,bad,18
Do you like micro micro micro management?,2,bad,7
You'll wish you hadn't accepted the job,1,bad,7
"Top-down management in a bottom-up world, dated upper management.",2,bad,9
Made redundant within a month of joining !!,1,bad,8
Not the best place to work not the worst,2,bad,9
"Poor leadership, good coworkers, too bad so many have left",2,bad,10
A lot of work and not a lot of success,2,bad,10
How much worse can it get???,1,bad,6
"Enormous, highly capable company that treats professionals like cattle.",2,bad,9
Can be a great place under the right leadership,2,bad,9
Enjoyed it at first fub the last few years have been brutal,2,bad,12
It could be either a great experience or your worst nightmare.,2,bad,11
Helpful and try to meet employees needs,1,bad,7
"Your just a number! Awful company the worst, Run....!Do not waste your life working for this kind of company!",1,bad,19
Quickly became a terrible place to work,2,bad,7
The management needs to learn how to respect people rather than just gratifying their managers,2,bad,15
Good job but low quality management,2,bad,6
If you can go somewhere else...,2,bad,6
Do not care about their people,1,bad,6
Teach for the kids not for Admin,2,bad,7
I have been working with Airwatch more than 1 year,1,bad,10
Good Company to start your career,1,bad,6
Everything negative you read is entirely true,1,bad,7
"Disengaged, disheartened and treated like dirt",1,bad,6
Stay AWAY from Uniform dude if business,1,bad,7
"Only for white people, low pay, no support",2,bad,8
Don't even bother working at Sports Direct,1,bad,7
In No Way a Career Just a Get BY and Not Even,2,bad,12
The management is awful. There are reps that are more knowledgeable than management,1,bad,13
Best Buy's 5-10 year future looks very ugly for employees.,2,bad,10
Great job if you've been brainwashed!,1,bad,6
Cute clothes but not worth the pressure from management,2,bad,9
"Horrible, Horrible experience, this coming from a former corporate employee",1,bad,10
Not a great company to work for,1,bad,7
Westpot Technology Center is sooooo depressing,1,bad,6
Has no remorse laying off employees to “save money”,2,bad,9
Sales are more important than people,1,bad,6
It is like you work at a call centre. No access to cell phones and can’t take breaks.,2,bad,18
Temecula Store Negative Culture - Terrible Leadership,2,bad,7
Do not join unless you will make your job your life,1,bad,11
"They pretend to pay, so I should have pretended to work there!",2,bad,12
Competitive and unpleasant to work at,1,bad,6
"Good benefits, but no space for individuality",2,bad,7
"Not convinced that the Director's have a strategy, other than a cost saving one.",2,bad,14
Expect far too much from staff,2,bad,6
Upper management expects too much of their employess.,2,bad,8
Lost their way after the boom,2,bad,6
"Mr Day,  we are not afraid!",1,bad,6
it's a mediocre job. treat as such.,2,bad,7
"Bullying, awful managers, bad pay and favouritism",1,bad,7
You can make it here - but it comes with lots of headaches !,2,bad,14
"Too many offshore people, company being bought out too many times.",2,bad,11
Don't waste time here. Not worth it.,2,bad,7
T22 making a mess and hurting customers,1,bad,7
Don't work here if you ever have a choice.,1,bad,9
You do the work of 5 people without reward - low pay - treats employees poorly,1,bad,16
"Use to be a very good place to work, concerns about current leadership and direct.",2,bad,15
Wrong sex and color to be promoted,1,bad,7
Expect horrible things if you work at corporate.,1,bad,8
"Great company, that probably could do better with following a core strategy",2,bad,12
"Shift leader, you do the same job as a shift manager running the pub orders deliveries ect",1,bad,17
Used to be a great company,1,bad,6
Not the best place to work,1,bad,6
Store Manager. I'm Just a # To Them,1,bad,8
Read the 1 star reviews before joining Guidepoint.,1,bad,8
Work life balance is too bad,1,bad,6
"Used to be a strong data science org, not anymore",2,bad,10
Nepotism on every level. Don't waste your time if you are planning a career in retail!,1,bad,16
My experience at Lowes is one of average satisfaction based on job requirements and lack of formal training.,2,bad,18
Long stressful hours of work and tricking people to get on vendor payrolls.,1,bad,13
Job duties continuously increase with no compensation or appreciation,2,bad,9
A culture of bureaucracy and C player management team make this a highly challenging place to succeed in sales.,1,bad,19
"Horrible management extremely disorganized lack of understanding, favoritism and bias",1,bad,10
Unfortunate venture into a new area,1,bad,6
"Good people, poor career advancement, No work life balance",2,bad,9
Poor upper management and misleading of clients.,1,bad,7
good professionals in the overall but managers have no respect for the career of their employees,2,bad,16
I would give 0 stars if I could,1,bad,8
This Company Needs an Ethical and Financial Audit!,1,bad,8
Not a long term place to stay,2,bad,7
"RN's had way to high of a work load. and were a very , for the most part miserable  nurses.",2,bad,20
Considering getting a job at Siemens Energy in North America?,2,bad,10
"Horrible. Don’t work here. Winston-salem, NC",1,bad,6
Good Company But Branches Are-Not Run Equally,2,bad,7
Money hungry company that does not care about employees!,2,bad,9
Change rules at end of year,1,bad,6
Coast your entire career and get paid here,2,bad,8
It's not the Colgate it used to be,2,bad,8
"Too much change too fast, too much disconnect",2,bad,8
70 hours a week paid for 40,1,bad,7
Lack of job security and communication,1,bad,6
People in this company are not valued at all,2,bad,9
Not the best place to work.. Unless promoted.,2,bad,8
The time has come for the newspaper industry,1,bad,8
STAY FAR AWAY FROM THIS PLACE!!!,1,bad,6
Not the best place to work,2,bad,6
Work here only if your desperate for a job,1,bad,9
Leasing Professional = worst job ever,1,bad,6
Working here is dissatisfying and disappointing.,2,bad,6
Does not promote within and check may not be accurate,1,bad,10
Take any other offer you receive,1,bad,6
Reason to work or not work,2,bad,6
Great if you only want the discount,2,bad,7
Good company with very poor HR & management personnel.  Uses Bulling tactics to make them look good.,1,bad,17
Company does not train employees well,2,bad,6
This place is garbage. Just complete garbage.,1,bad,7
"Hired, but rarely put on, and little work.",1,bad,8
IBM needs to stick with a sound decision from the top,2,bad,11
They DO NOT care about their Engineers,1,bad,7
"Incompetent managers, very demeaning and negative environment.",1,bad,7
more of a corporation than a union,2,bad,7
Ok place to work but could be better,2,bad,8
"Disconnect, Dysfunctional, Definately not a Technology Company",1,bad,7
Don't waste your time applying here,1,bad,6
Mean girls disguised with pretty faces,2,bad,6
A dinosaur heading to the boneyard,1,bad,6
Best in sanitary industry. Not women friendly,2,bad,7
"Never Join Wipro Infotech , Wipro Tech. is a good option",1,bad,11
The clock is ticking on current leadership....can they go now?,2,bad,10
Sr. R&D leadership ignors MBM values.,2,bad,6
Culture and Value Has Really Changed During My Time at Waters,2,bad,11
Alum Runs Screaming from Incompetent Senior Management,1,bad,7
The company is sinking like the Titanic,2,bad,7
Good for those who only want's onsite opportunity,2,bad,8
Treatment of employees is horrible but pay and benefits are very good.,2,bad,12
Worst place to work at !,1,bad,6
A work environment that needs improving,2,bad,6
cashier front end charles town wv,1,bad,6
"Pay is good but former CEO, JJ Ruest,  left CN with low-morale",2,bad,12
Short Term Management Outlook Alienates Employees and Customers,1,bad,8
"POOR MANAGEMNET ,COULD NOT HANDL  THE PENDEMIC",1,bad,7
"Horrendous management, think twice before working here...",2,bad,7
Panera Bread / not worth it.,1,bad,6
"Potential for great work, poor senior management",2,bad,7
"Bad place, repetitive strain injury on your hands.",1,bad,8
Culture & support is subjective to your work location(Indian unit is the worst among all),2,bad,15
The worst company i have worked so far,1,bad,8
They care nothing about loyal employees,1,bad,6
lies change hours and add more work load treat you and your availability as nothing it's all for the company,1,bad,20
Member Services - Worst Job I've Ever Had,1,bad,8
Is Cognizant the right place in 2022,2,bad,7
"If you need money, It's bearable",2,bad,6
Not the place it used to be.,2,bad,7
Strong Culture - selling you the dream,1,bad,7
Exec Mgmt old and stuck in the past - don't count on any HR help !!,2,bad,16
An ok company to work for,2,bad,6
You can’t build a business on buzz words.,1,bad,8
Senior management has a lot to learn about running this company.,2,bad,11
The personnell policy and business practices are contraproductive.,2,bad,8
Constant management changes and layoffs.  This review is for the EIS division.,2,bad,12
"Unsure about whether or not I'd recommend, it's a personal choice. (SoHo location)",1,bad,13
Things are looking up with Eaton,2,bad,6
Don't accept the job! Waste of time! Wait for something better.,1,bad,11
"I would never suggest this place to anyone, no matter they have such a big turnover rate!",1,bad,17
Don't believe their glorious marketing ploys,1,bad,6
"May lay you off for any reason, no explanation.",1,bad,9
Stay away unless you don't have other choice!!!,1,bad,8
"John Deere, ULC - Canadian Head office",1,bad,7
No salary hike after you enter into this,2,bad,8
Company is old and stuck in the 1960's,1,bad,8
"Great benefits for Directors and above, but good luck getting there",2,bad,11
Rude and Any time anything can change,1,bad,7
Good company for fresh grads or career shifters,2,bad,8
